Provider,,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price_per_month,internal_egress,external_egress,CPU ,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Digital,Ocean,100.444,0.444,0,0,0,0,0,100,1000,10000,16,32,200,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.53571,0.53571,0,0,0,0,0,100,1000,10000,16,32,800,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.5,0.5,0,0,0,0,0,100,1000,10000,16,32,800,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,501.07143,1.07143,0,0,0,0,0,500,10000,50000,32,64,800,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,501,1,0,0,0,0,0,500,10000,50000,32,64,800,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,10.2381,0.2381,0,0,0,0,0,10,100,1000,4,32,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,10.22,0.22,0,0,0,0,0,10,100,1000,4,32,100,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.47619,0.47619,0,0,0,0,0,100,1000,10000,8,64,200,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.44,0.44,0,0,0,0,0,100,1000,10000,8,64,200,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.95238,0.95238,0,0,0,0,0,100,1000,10000,16,128,400,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Digital,Ocean,100.88,0.88,0,0,0,0,0,100,1000,10000,16,128,400,no,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Google,S2,120.363168,0.172668,0.0065,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S3,120.186745,0.172668,0.0065,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S4,120.200968,0.172668,0.0283,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S5,120.384968,0.172668,0.0283,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S6,120.200968,0.172668,0.0283,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S7,120.065865,0.051788,0.0065,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S8,120.242288,0.051788,0.0065,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S9,120.065865,0.051788,0.0065,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S10,120.080088,0.051788,0.0283,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S11,120.264088,0.051788,0.0283,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S12,120.087665,0.051788,0.0283,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S13,120.115272,0.108772,0.0065,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S14,120.299272,0.108772,0.0065,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S15,120.122849,0.108772,0.0065,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S16,120.137072,0.108772,0.0283,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S17,120.321072,0.108772,0.0283,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S18,120.144649,0.108772,0.0283,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S19,120.084188,0.077688,0.0065,0,0,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S20,120.268188,0.077688,0.0065,0,0.184,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S21,120.091765,0.077688,0.0065,0,0.007577,0,0,120,100,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S22,120.105988,0.077688,0.0283,0,0,0,0,120,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S23,120.289988,0.077688,0.0283,0,0.184,0,0,120,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S24,120.113565,0.077688,0.0283,0,0.007577,0,0,120,1000,1000,4,16,100,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S25,121.285968,0.172668,0.0133,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S26,121.469968,0.172668,0.0133,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S27,121.293545,0.172668,0.0133,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S28,121.329268,0.172668,0.0566,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S29,121.513268,0.172668,0.0566,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S30,121.336845,0.172668,0.0566,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S31,121.165088,0.051788,0.0133,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S32,121.349088,0.051788,0.0133,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S33,121.172665,0.051788,0.0133,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S34,121.208388,0.051788,0.0566,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S35,121.392388,0.051788,0.0566,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S36,121.215965,0.051788,0.0566,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S37,121.222072,0.108772,0.0133,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S38,121.406072,0.108772,0.0133,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S39,121.229649,0.108772,0.0133,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S40,121.265372,0.108772,0.0566,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S41,121.449372,0.108772,0.0566,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S42,121.272949,0.108772,0.0566,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S43,121.190988,0.077688,0.0133,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S44,121.374988,0.077688,0.0133,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S45,121.198565,0.077688,0.0133,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S46,121.234288,0.077688,0.0566,0.1,0,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S47,121.418288,0.077688,0.0566,0.1,0.184,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S48,121.241865,0.077688,0.0566,0.1,0.007577,0,1,120,100,1000,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S49,121.343108,0.172668,0.0266,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S50,121.527108,0.172668,0.0266,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S51,121.350685,0.172668,0.0266,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S52,121.429908,0.172668,0.1134,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S53,121.613908,0.172668,0.1134,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S54,121.437485,0.172668,0.1134,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S55,121.222228,0.051788,0.0266,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S56,121.406228,0.051788,0.0266,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S57,121.229805,0.051788,0.0266,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S58,121.309028,0.051788,0.1134,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S59,121.493028,0.051788,0.1134,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S60,121.316605,0.051788,0.1134,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S61,121.279212,0.108772,0.0266,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S62,121.463212,0.108772,0.0266,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S63,121.286789,0.108772,0.0266,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S64,121.366012,0.108772,0.1134,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S65,121.550012,0.108772,0.1134,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S66,121.373589,0.108772,0.1134,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S67,121.248128,0.077688,0.0266,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S68,121.432128,0.077688,0.0266,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S69,121.255705,0.077688,0.0266,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S70,121.334928,0.077688,0.1134,0.1,0,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S71,121.518928,0.077688,0.1134,0.1,0.184,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S72,121.342505,0.077688,0.1134,0.1,0.007577,0.04384,1,120,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S73,121.359524,0.232924,0.0266,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S74,121.543524,0.232924,0.0266,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S75,121.369133,0.232924,0.0266,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S76,121.446324,0.232924,0.1134,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S77,121.630324,0.232924,0.1134,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S78,121.455933,0.232924,0.1134,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S79,121.196452,0.069852,0.0266,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S80,121.380452,0.069852,0.0266,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S81,121.206061,0.069852,0.0266,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S82,121.283252,0.069852,0.1134,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S83,121.467252,0.069852,0.1134,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S84,121.292861,0.069852,0.1134,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S85,121.4723184,0.3457184,0.0266,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S86,121.6563184,0.3457184,0.0266,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S87,121.4819274,0.3457184,0.0266,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S88,121.5591184,0.3457184,0.1134,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S89,121.7431184,0.3457184,0.1134,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S90,121.5687274,0.3457184,0.1134,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S91,121.3642824,0.2376824,0.0266,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S92,121.5482824,0.2376824,0.0266,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S93,121.3738914,0.2376824,0.0266,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S94,121.4510824,0.2376824,0.1134,0.1,0,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S95,121.6350824,0.2376824,0.1134,0.1,0.184,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S96,121.4606914,0.2376824,0.1134,0.1,0.009609,0,1,120,100,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S97,121.5454472,0.4321472,0.0133,0.1,0,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S98,121.7294472,0.4321472,0.0133,0.1,0.184,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S99,121.5550562,0.4321472,0.0133,0.1,0.009609,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S100,121.5887472,0.4321472,0.0566,0.1,0,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S101,121.7727472,0.4321472,0.0566,0.1,0.184,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S102,121.5983562,0.4321472,0.0566,0.1,0.009609,0,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S103,120.076352,0.069852,0.0065,0,0,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S104,120.260352,0.069852,0.0065,0,0.184,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S105,120.085961,0.069852,0.0065,0,0.009609,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S106,120.098152,0.069852,0.0283,0,0,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S107,120.282152,0.069852,0.0283,0,0.184,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S108,120.107761,0.069852,0.0283,0,0.009609,0,0,120,1000,1000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S109,121.5028584,0.3457184,0.0133,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S110,121.6868584,0.3457184,0.0133,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S111,121.5124674,0.3457184,0.0133,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S112,121.5461584,0.3457184,0.0566,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S113,121.7301584,0.3457184,0.0566,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S114,121.5557674,0.3457184,0.0566,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S115,121.3948224,0.2376824,0.0133,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S116,121.5788224,0.2376824,0.0133,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S117,121.4044314,0.2376824,0.0133,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S118,121.4381224,0.2376824,0.0566,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S119,121.6221224,0.2376824,0.0566,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S120,121.4477314,0.2376824,0.0566,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S121,121.5892872,0.4321472,0.0133,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S122,121.7732872,0.4321472,0.0133,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S123,121.5988962,0.4321472,0.0133,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S124,121.6325872,0.4321472,0.0566,0.1,0,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S125,121.8165872,0.4321472,0.0566,0.1,0.184,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S126,121.6421962,0.4321472,0.0566,0.1,0.009609,0.04384,1,120,100,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S128,1100.405768,0.285088,0.033,0,0,0.08768,0,1100,1000,10000,8,16,500,no,no,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
